RecordNumber	Tags	Indicators	Content	
84	880	\\	$6250-02$aالطبعة 1.
84	880	\\	$6260-03$a[طهران] :$bاللجنة العليا لاحتفالات الذكرى السادسة لانتصار الثورة الاسلامية في ايران،$c1985.
84	880	2\	$6710-04$aابران.$bجهاد البناء.$bقسم العلاقات الدولية.
84	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
84	999	\\	$iNjP_442126$o(OCoLC)ocm25725274$sprinceton_aco003796:$e(ERROR-880)$sprinceton_aco003796:
			
85	LDR		02407nam a2200481Mi 4500
85	001		1649843
85	003		NjP
85	006		m\\\\\\\\d\\\\\\\\
85	007		cr\cn\|||m|||a
85	008		200430s1955\\\\ua\abc\\ob\\\\000\0\ara\d
85	040	\\	$aZYU$bara$erda$cZYU
85	043	\\	$aa-sy---$ae-fr---
85	050	\4	$aDS98$b.A96 1955
85	100	1\	$6880-01$aʻAyyāshī, Ghālib.
85	245	13	$6880-02$aal-Īḍāḥāt al-siyāsīyah wa-asrār al-intidāb al-Ifransī fī Sūriyā /$cGhālib al-ʻAyyāshī.
85	260	\\	$6880-03$a[Beirut] :$b[Maṭābiʻ Ashqar Ikhwān],$c[1955]
85	300	\\	$aonline resource (661 pages) :$billustrations, portraits, color maps (some folded)
85	336	\\	$atext$2rdacontent
85	337	\\	$acomputer$2rdamedia
85	338	\\	$aonline resource$2rdacarrier
85	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
85	504	\\	$aIncludes bibliographical references (page 649).
85	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
85	651	\0	$aSyria$xHistory$yFrench occupation, 1918-1946.
85	651	\0	$aSyria$xPolitics and government$y20th century.
85	651	\0	$aSyria$xForeign relations$zFrance.
85	651	\0	$aFrance$xForeign relations$zSyria.
85	650	\7	$aDiplomatic relations.$2fast$0(OCoLC)fst01907412
85	650	\7	$aPolitics and government$2fast$0(OCoLC)fst01919741
85	651	\7	$aFrance.$2fast$0(OCoLC)fst01204289
85	651	\7	$aSyria.$2fast$0(OCoLC)fst01208757
85	647	\7	$aFrench Occupation of Syria$c(Syria :$d1918-1946)$2fast$0(OCoLC)fst01353135
85	648	\7	$a1900-1999$2fast
85	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
85	710	2\	$aPrinceton University.$bLibrary.
85	730	0\	$aArabic Collections Online.
85	776	08	$iPrint version:$aʻAyyāshī, Ghālib.$tal-Īḍāḥāt al-siyāsīyah wa-asrār al-intidāb al-Ifransī fī Sūriyā$w(NjP)1649843$w(OCoLC)45123585
85	856	40	$uhttp://hdl.handle.net/2333.1/000008jh 
85	880	1\	$6100-01$aعياشي، غالب.
85	880	12	$6245-02$aالايضاحات السياسيه وأسرار الانتداب الإفرنسي في سوريا /$cغالب العياشي.
85	880	\\	$6260-03$a[بيروت] :$b[مطابع اشقر اخوان]،$c[1955]
85	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
85	999	\\	$iNjP_1649843$o(OCoLC)ocm45123585$sprinceton_aco004262:$sprinceton_aco004262:
			
86	LDR		02169nam a2200409Mi 4500
86	001		1309945
86	003		NjP
86	006		m\\\\\\\\d\\\\\\\\
86	007		cr\cn\|||m|||a
86	008		200430m19539999ua\a\\\\o\\\\\000\0\arard
86	040	\\	$aZYU$bara$erda$cZYU
86	043	\\	$af-ua---
86	050	\4	$aDT95.5.I13$bS13 1953
86	100	1\	$6880-01$aIbn Saʻīd, ʻAlī ibn Mūsá,$d1213-1286.
86	245	13	$6880-02$aal-Mughrib fī ḥulá al-Mughrib /$cakmala taʼlīfuhu Ibn Saʻīd al-Andalusī ; qaddama lahu Zakī Muḥammad Ḥasan.
86	260	\\	$6880-03$a[Cairo] :$bMaṭbaʻat Jāmiʻah Fūʼād al-awwal,$c[1953]-
86	300	\\	$aonline resource (volumes) :$billustrations
86	336	\\	$atext$2rdacontent
86	337	\\	$acomputer$2rdamedia
86	338	\\	$aonline resource$2rdacarrier
86	500	\\	$aAt head of title: Kullīyat al-Adāb.
86	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
86	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
86	651	\0	$aEgypt$xHistory$y640-1882.
86	651	\7	$aEgypt.$2fast$0(OCoLC)fst01208755
86	648	\7	$a640-1882$2fast
86	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
86	710	2\	$aPrinceton University.$bLibrary.
86	730	0\	$aArabic Collections Online.
86	776	08	$iOnline version:$aIbn Saʻīd, ʻAlī ibn Mūsá, 1213-1286.$tMughrib fī ḥulá al-Mughrib.$d[Cairo] : Maṭbaʻat Jāmiʻah Fūʼād al-awwal, [1953-$w(OCoLC)563142570
86	776	08	$iPrint version:$aIbn Saʻīd, ʻAlī ibn Mūsá, 1213-1286.$tal-Mughrib fī ḥulá al-Mughrib$w(NjP)1309945$w(OCoLC)23501228
86	856	40	$uhttp://hdl.handle.net/2333.1/hqbzksrv 
86	880	1\	$6100-01$aابن سعيد، علي بن موسى،$d1213-1286. 
86	880	12	$6245-02$aالمغرب في حلى المغرب /$cاكمل تأليفه ابن سعيد الاندلسي ؛ قدم له زكي محمد حسن.
86	880	\\	$6260-03$a[لقاهرة] :$bمطبعة جامعة فؤآد الاول،$c[1953]
86	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
86	999	\\	$iNjP_1309945$o(OCoLC)ocm23501228$sprinceton_aco002465$e(ERROR-880)$sprinceton_aco002465
			
87	LDR		01752nam a2200373Mi 4500
87	001		2749780
87	003		NjP
87	006		m\\\\\\\\d\\\\\\\\
87	007		cr\cn\|||m|||a
87	008		200430s1951\\\\le\\\\\\o\\\\\000\p\ara\d
87	040	\\	$aZYU$bara$erda$cZYU
87	050	\4	$aPJ7866.J38$bL38 1951
87	100	1\	$6880-01$aʻUjaylī, ʻAbd al-Salām,$d1917-2006.
87	245	13	$6880-02$aal-Layālī wa-al-nujūm :$bmajmūʻah shiʻrīyah /$cʻAbd al-Salām al-ʻUjaylī.
87	260	\\	$6880-03$aBayrūt, Lubnān :$bDār Majallah al-Adīb,$c1951.
87	300	\\	$aonline resource (108 pages)
87	336	\\	$atext$2rdacontent
87	337	\\	$acomputer$2rdamedia
87	338	\\	$aonline resource$2rdacarrier
87	500	\\	$aPoems.
87	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
87	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
87	650	\0	$aArabic poetry$y20th century.
87	650	\7	$aArabic poetry.$2fast$0(OCoLC)fst00812533
87	648	\7	$a1900-1999$2fast
87	710	2\	$aPrinceton University.$bLibrary.
87	730	0\	$aArabic Collections Online.
87	776	08	$iPrint version:$aʻUjaylī, ʻAbd al-Salām, 1917-2006.$tal-Layālī wa-al-nujūm$w(NjP)2749780$w(DLC)   93958932 $w(OCoLC)14517188
87	856	40	$uhttp://hdl.handle.net/2333.1/rfj6qfz6 
87	880	1\	$6100-01$aعجيلي، عبد السلام،$d1917-2006.
87	880	12	$6245-02$aالليالي والنجوم :$bمجموعة شعرية /$cعبد السلام العجيلي.
87	880	\\	$6260-03$aبيروت، لبنان :$bدار مجلة الأديب،$c1951.
87	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
87	999	\\	$iNjP_2749780$o(OCoLC)ocm14517188$sprinceton_aco002604$sprinceton_aco002604
			
88	LDR		02243nam a2200409Mi 4500
88	001		2758032
88	003		NjP
88	006		m\\\\\\\\d\\\\\\\\
88	007		cr\cn\|||m|||a
88	008		200430m19639999iq\\\\\\o\\\\\000\0\araod
88	040	\\	$aZYU$bara$erda$cZYU
88	050	04	$aBP161.2$b.A49
88	100	1\	$6880-01$aAmīn, Aḥmad,$d1886-1954.
88	245	13	$6880-02$aal-Takāmul fī al-Islām /$cbi-qalam Aḥmad Amīn.
88	260	\\	$6880-03$aal-Najaf :$bDār al-Nuʻmān,$c1383-[1963 or 4-]
88	300	\\	$aonline resource (volumes)
88	336	\\	$atext$2rdacontent
88	337	\\	$acomputer$2rdamedia
88	338	\\	$aonline resource$2rdacarrier
88	500	\\	$aIn Arabic.
88	500	\\	$aVol. 1: 4th ed., 1966; v. 2-3: 3d ed., 1963 or 4-68; v. 4-5: 2d ed., 1968; v. 6 1967, lacks ed. statement.
88	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
88	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
88	583	\\	$acommitment to retain$c20151204$2pda$5OTUTLD
88	650	\0	$aIslam.
88	650	\7	$aIslam.$2fast$0(OCoLC)fst00979776
88	710	2\	$aPrinceton University.$bLibrary.
88	730	0\	$aArabic Collections Online.
88	776	08	$iOnline version:$aAmīn, Aḥmad, 1886-1954.$tTakāmul fī al-Islām.$dal-Najaf : Dār al-Nuʻmān, 1383-[1963 or 4-]$w(OCoLC)555817997
88	776	08	$iOnline version:$aAmīn, Aḥmad, 1886-1954.$tTakāmul fī al-Islām.$dal-Najaf : Dār al-Nuʻmān, 1383-[1963 or 4-]$w(OCoLC)606360253
88	776	08	$iPrint version:$aAmīn, Aḥmad, 1886-1954.$tal-Takāmul fī al-Islām$w(NjP)2758032$w(DLC)   78232348 $w(OCoLC)21609352
88	856	40	$uhttp://hdl.handle.net/2333.1/xd254j5v 
88	880	1\	$6100-01$aامين، احمد،$d1886-1954.
88	880	12	$6245-02$aالتكامل في الاسلام /$cبقلم احمد امين.
88	880	\\	$6260-03$aالنجف :$bدار النعمان، $c1383-[1963 or 4-]
88	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
88	999	\\	$iNjP_2758032$o(OCoLC)ocm21609352$sprinceton_aco004264:v. 1-2$sprinceton_aco004242:v. 3-4$sprinceton_aco004266:v. 5$sprinceton_aco004265:v. 6$sprinceton_aco004264:v. 1-2$sprinceton_aco004242:v. 3-4$sprinceton_aco004266:v. 5$sprinceton_aco004265:v. 6
			
89	LDR		02109nam a2200397Mi 4500
89	001		2411376
89	003		NjP
89	006		m\\\\\\\\d\\\\\\\\
89	007		cr\cn\|||m|||a
89	008		200430s1918\\\\ua\\\\\\o\\\\\000\0\arard
89	040	\\	$aZYU$bara$erda$cZYU
89	050	\4	$aDS223$b.D33
89	100	1\	$6880-01$aDāghir, Asʻad Khalīl.
89	245	10	$6880-02$aḤaḍārat al-ʻArab :$btārīkhuhum, ʻulūmuhum, ādābuhum, akhlāquhum, ʻādātuhum /$cbi-qalam Asʻad Dāghir, aḥad muḥarrirī jarīdat al-Muqaṭṭm.
89	260	\\	$6880-03$aMiṣr :$bMaṭbaʻat Hindīyah bi-al-Mūskī bi-Miṣr,$c1336 H, 1918 M.
89	300	\\	$aonline resource (299 pages)
89	336	\\	$atext$2rdacontent
89	337	\\	$acomputer$2rdamedia
89	338	\\	$aonline resource$2rdacarrier
89	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
89	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
89	650	\0	$aCivilization, Arab.
89	650	\0	$aArabs$xHistory.
89	650	\7	$aArabs.$2fast$0(OCoLC)fst00812576
89	650	\7	$aCivilization, Arab.$2fast$0(OCoLC)fst00862967
89	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
89	710	2\	$aPrinceton University.$bLibrary.
89	730	0\	$aArabic Collections Online.
89	776	08	$iOnline version:$aDāghir, Asʻad Khalīl.$tḤaḍārat al-ʻArab.$dCairo, Maṭbaʻat Hindīyah, 1918$w(OCoLC)635698888
89	776	08	$iPrint version:$aDāghir, Asʻad Khalīl.$tḤaḍārat al-ʻArab$w(NjP)2411376$w(OCoLC)16412265
89	856	40	$uhttp://hdl.handle.net/2333.1/2jm647dw 
89	880	1\	$6100-01$aداغر، اسعد خليل. 
89	880	10	$6245-02$aحضارة العرب :$bتاريخهم، علومهم، آدابهم، اخلاقهم، عاداتهم /$cبقلم اسعد داغر، احد محرري جريدة المقطم.
89	880	\\	$6260-03$aمصر :$bمطبعة هندية بالموسكي بمصر،$c1336 ه، 1918 م.
89	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
89	999	\\	$iNjP_2411376$o(OCoLC)ocm16412265$sprinceton_aco004124:$e(ERROR-880)$sprinceton_aco004124:
			
90	LDR		01870nam a2200385Mi 4500
90	001		857978
90	003		NjP
90	006		m\\\\\\\\d\\\\\\\\
90	007		cr\cn\|||m|||a
90	008		200430s1969\\\\ir\\\\\\ob\\\\000\0\ara\d
90	040	\\	$aZYU$bara$erda$cZYU
90	041	0\	$ager$aara
90	050	\4	$aCE21$bB5 1969
90	100	1\	$6880-01$aBīrūnī, Muḥammad ibn Aḥmad,$d973?-1048.
90	245	10	$6880-02$aSāqiṭāt al-āthār al-bāqiyah ʻan al-qurūn al-khāliyah /$cli-Abī al-Rayḥān al-Bīrūnī.
90	260	\\	$6880-03$aṬihrān :$bMaktabat al-Jaʻfarī al-Tabrīzī,$c1969.
90	300	\\	$aonline resource (56 pages)
90	336	\\	$atext$2rdacontent
90	337	\\	$acomputer$2rdamedia
90	338	\\	$aonline resource$2rdacarrier
90	500	\\	$aCover title.
90	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
90	504	\\	$aIncludes bibliographical references.
90	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
90	650	\0	$aChronology.
90	650	\7	$aChronology.$2fast$0(OCoLC)fst00860197
90	710	2\	$aPrinceton University.$bLibrary.
90	730	0\	$aArabic Collections Online.
90	776	08	$iPrint version:$aBīrūnī, Muḥammad ibn Aḥmad, 973?-1048.$tSāqiṭāt al-āthār al-bāqiyah ʻan al-qurūn al-khāliyah$w(NjP)857978$w(OCoLC)29706572
90	856	40	$uhttp://hdl.handle.net/2333.1/7wm380jj 
90	880	1\	$6100-01$aبيروني، محمد بن أحمد،$d973?-1048.
90	880	10	$6245-02$aساقطات الآثار الباقية عن القرون الخالية /$cلأبي الريحان البيروني.
90	880	\\	$6260-03$aطهران :$bمكتبة الجعفري التبريزي،$c1969.
90	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
90	999	\\	$iNjP_857978$o(OCoLC)ocm29706572$sprinceton_aco004254:$sprinceton_aco004254:
			
91	LDR		02413nam a2200469Mi 4500
91	001		501091
91	003		NjP
91	006		m\\\\\\\\d\\\\\\\\
91	007		cr\cn\|||m|||a
91	008		200430s1986\\\\ir\\\\\\o\\\\\000\0\ara\d
91	040	\\	$aZYU$bara$erda$cZYU
91	043	\\	$aa-ir---
91	050	\4	$aJC49$b.I28 1986
91	100	1\	$6880-01$aIbrāhīm, ʻIzz al-Dīn.
91	245	10	$6880-02$aMawqif ʻulamāʼ al-Muslimīn min al-Shīʻah wa-al-thawrah al-Islāmīyah /$ctaʼlīf ʻIzz al-Dīn Ibrāhīm.
91	250	\\	$6880-03$aal-Ṭabʻah 2.
91	260	\\	$6880-04$aṬihrān, al-Jumhūrīyah al-Islāmīyah fī Īrān :$bMuʻāwanīyat al-ʻAlāqāt al-Dawlīyah fī Munaẓẓamat al-Iʻlām al-Islāmī,$c1986.
91	300	\\	$aonline resource (64 pages)
91	336	\\	$atext$2rdacontent
91	337	\\	$acomputer$2rdamedia
91	338	\\	$aonline resource$2rdacarrier
91	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
91	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
91	650	\0	$aIslam and state.
91	651	\0	$aIran$xHistory$yRevolution, 1979.
91	650	\0	$aIslam$y20th century.
91	611	27	$aRevolution (Iran : 1979)$2fast$0(OCoLC)fst01354530
91	650	\7	$aIslam.$2fast$0(OCoLC)fst00979776
91	650	\7	$aIslam and state.$2fast$0(OCoLC)fst00979890
91	651	\7	$aIran.$2fast$0(OCoLC)fst01204889
91	648	\7	$a1900-1999$2fast
91	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
91	710	2\	$aPrinceton University.$bLibrary.
91	730	0\	$aArabic Collections Online.
91	776	08	$iPrint version:$aIbrāhīm, ʻIzz al-Dīn.$tMawqif ʻulamāʼ al-Muslimīn min al-Shīʻah wa-al-thawrah al-Islāmīyah$w(NjP)501091$w(OCoLC)26601068
91	856	40	$uhttp://hdl.handle.net/2333.1/c59zwddc 
91	880	1\	$6100-01$aابراهيم، عز الدين.
91	880	10	$6245-02$aموقف علماء المسلمين من الشيعة والثورة الاسلامية /$cتأليف عز الدين ابراهيم.
91	880	\\	$6250-03$aالطبعة 2.
91	880	\\	$6260-04$aطهران، الجمهورية الاسلامية في ايران :$bمعاونية العلاقات الدولية في منظمة الاعلام الاسلامي،$c1986.
91	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
91	999	\\	$iNjP_501091$o(OCoLC)ocm26601068$sprinceton_aco003262$e(ERROR-880)$sprinceton_aco003262
			
92	LDR		02735nam a2200505Mi 4500
92	001		2768821
92	003		NjP
92	006		m\\\\\\\\d\\\\\\\\
92	007		cr\cn\|||m|||a
92	008		200430s1898\\\\ua\\\\\\o\\\\\000\0\ara\d
92	040	\\	$aZYU$bara$erda$cZYU
92	090	\\	$aPN6154.3$b.I2
92	100	1\	$6880-01$aIbn ʻAbd Rabbih, Aḥmad ibn Muḥammad,$d860-940.
92	245	14	$6880-02$aal-ʻIqd al-farīd.
92	260	\\	$6880-03$a[Cairo] :$bBūlāq,$c1898.
92	300	\\	$aonline resource (3 volumes)
92	336	\\	$atext$2rdacontent
92	337	\\	$acomputer$2rdamedia
92	338	\\	$aonline resource$2rdacarrier
92	500	\\	$aTitle-page and text in Arabic.
92	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
92	501	\\	$aZahr-al-Adāb wa-Thamar-al-Albāb, by Abu Isḥāq Ibrāhīm ibn-ʻAlī al-Ḥuṣri, contained in margins.
92	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
92	650	\0	$aArabic wit and humor.
92	650	\0	$aArabic literature$xHistory and criticism$vEarly works to 1800.
92	650	\0	$aIslamic literature, Arabic$xHistory and criticism$vEarly works to 1800.
92	650	\7	$aArabic literature.$2fast$0(OCoLC)fst00812478
92	650	\7	$aArabic wit and humor.$2fast$0(OCoLC)fst00812556
92	650	\7	$aIslamic literature, Arabic.$2fast$0(OCoLC)fst00979977
92	655	\7	$aCriticism, interpretation, etc.$2fast$0(OCoLC)fst01411635
92	655	\7	$aEarly works.$2fast$0(OCoLC)fst01411636
92	700	12	$6880-04$aḤuṣrī, Ibrāhīm ibn ʻAlī,$d-1022.$tZahr al-ādāb wa-thamar al-albāb.
92	710	2\	$aPrinceton University.$bLibrary.
92	730	0\	$aArabic Collections Online.
92	740	0\	$6880-05$aZahr al-ādāb wa-thamar al-albāb.
92	776	08	$iOnline version:$aIbn ʻAbd Rabbih, Aḥmad ibn Muḥammad, 860-940.$tIqd al-farīd.$d[Cairo] : Būlāq, 1898$w(OCoLC)798043548
92	776	08	$iPrint version:$aIbn ʻAbd Rabbih, Aḥmad ibn Muḥammad, 860-940.$tal-ʻIqd al-farīd$w(NjP)2768821$w(OCoLC)31164244
92	856	40	$uhttp://hdl.handle.net/2333.1/r7sqvmh5 
92	880	1\	$6100-01$aابن عبد ربه، أحمد بن محمد،$d940-860.
92	880	12	$6245-02$aالعقد الفريد.
92	880	\\	$6260-03$a[القاهرة] :$bبولاق،$c1898.
92	880	12	$6700-04$aحصري، ابراهيم بن علي،$d1022 .d.$tزهر الآداب وثمر الألباب.
92	880	0\	$6740-05$aزهر الآداب وثمر الألباب.
92	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
92	999	\\	$iNjP_2768821$o(OCoLC)ocm31164244$sprinceton_aco004358:v.1$sprinceton_aco004359:v.2$sprinceton_aco004360:v.3$e(ERROR-880)$sprinceton_aco004358:v.1$sprinceton_aco004359:v.2$sprinceton_aco004360:v.3
			
93	LDR		03239nam a2200553Mi 4500
93	001		344182
93	003		NjP
93	006		m\\\\\\\\d\\\\\\\\
93	007		cr\cn\|||m|||a
93	008		200430s1925\\\\ua\a\\\\o\\\\\000\0\arard
93	040	\\	$aZYU$bara$erda$cZYU
93	043	\\	$af-ua---$aaw-----
93	050	\4	$aDS62.2$bS24 1930
93	245	00	$6880-01$aṢafwat tārīkh Miṣr wa-al-duwal al-ʻArabīyah :$bal-juzʼ al-thānī /$ctaʼlīf al-Mayjur Savdaj, Salīm Ḥasan Afandī, Al-shaykh Aḥmad Al-iskandarī, ʻumar Al-iskandarī Afandī.
93	250	\\	$6880-02$aal-Ṭabʻah al-thālithat ʻashar.
93	264	\1	$6880-03$aMiṣr :$bYuṭlab min Maṭbaʻat al-Maʻārif wa- maktabat-hā bi-Miṣr li-mūʼsis-hā Najīb Mitrī ,$c1930M = 1349H.
93	300	\\	$aonline resource (138 pages) :$billustrations
93	336	\\	$atext$2rdacontent
93	337	\\	$acomputer$2rdamedia
93	338	\\	$aonline resource$2rdacarrier
93	500	\\	$6880-04$a""Ḥuqūq al-ṭabʻ maḥfūẓah lil-mūʼlfīn""--title page.
93	500	\\	$6880-05$a""Qararat wizārat al-maʻārif al-ʻumūmīah tadrīs hadhā al-kitāb bi-madāris-hā al-ibtidāʼiyah""--title page.
93	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
93	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
93	651	\0	$aEgypt$xHistory$yTo 622.
93	651	\0	$aMiddle East$xHistory$yTo 622.
93	651	\7	$aEgypt.$2fast$0(OCoLC)fst01208755
93	651	\7	$aMiddle East.$2fast$0(OCoLC)fst01241586
93	648	\7	$aTo 622$2fast
93	655	\7	$aHistory.$2fast$0(OCoLC)fst01411628
93	700	1\	$6880-06$aSavdaj, al-Mayjur,$eauthor.
93	700	1\	$6880-07$aAfandī, Salīm Ḥasan,$eauthor.
93	700	1\	$6880-08$aAl-iskandarī, Al-shaykh Aḥmad,$eauthor.
93	700	1\	$6880-09$aAfandī, ʻumar Al-iskandarī,$eauthor.
93	710	2\	$aPrinceton University.$bLibrary.
93	730	0\	$aArabic Collections Online.
93	776	08	$iPrint version:$tṢafwat tārīkh Miṣr wa-al-duwal al-ʻArabīyah$w(NjP)344182$w(OCoLC)27401888
93	856	40	$uhttp://hdl.handle.net/2333.1/tx95xh2j 
93	880	00	$6245-01$aصفوة تاريخ مصر والدول العربية :$bالجزء الثاني /$cتأليف الميجر سڤدج، سليم حسن افندي، الشيخ احمد الاسكندري، عمر الاسكندري افندي.
93	880	\\	$6250-02$aالطبعة الثالثة عشر.
93	880	\1	$6264-03$aمصر :$bيطلب من مطبعة المعارف و مكتبتها بمصر لمؤسسها نجيب متري ،$c1930M = 1349H.
93	880	\\	$6500-04$a""حقوق الطبع محفوظة للموءلفين""--title page.
93	880	\\	$6500-05$a""قررة وزارة المعارف العمومية تدريس هذا الكتاب بمدارسها الابتدائيه""--title page.
93	880	1\	$6700-06$aسڤدج، الميجر.
93	880	1\	$6700-07$aافندي، سليم حسن.
93	880	1\	$6700-08$aالاسكندري، الشيخ احمد.
93	880	1\	$6700-09$aافندي، عمر الاسكندري.
93	959	\\	$aNNU$bWEB$cGENI$t0$mElectronic access$s01
93	999	\\	$iNjP_344182$o(OCoLC)ocm27401888$sprinceton_aco004074:vol.1$e(ERROR-880)$sprinceton_aco004074:vol.1
			
94	LDR		01906nam a2200373Mi 4500
94	001		6577773
94	003		NjP
94	006		m\\\\\\\\d\\\\\\\\
94	007		cr\cn\|||m|||a
94	008		200430s1971\\\\ir\\\\\\o\\\\\000\0\ara\d
94	040	\\	$aZYU$bara$erda$cZYU
94	050	14	$aBP193$b.B36 1971
94	100	1\	$6880-01$aBajastanī, Ḥusayn.
94	245	10	$6880-02$aSabāʼik al-dhahab fī bayān ḥaqīqat al-madhhab :$bbā tarjamah-ʼi Fārsī /$ctaʼlīf, Ḥusayn Bajastānī.
94	260	\\	$6880-03$aTihrān :$b[publisher not identified],$c1350 [1971 or 1972]
94	300	\\	$aonline resource (13, 567 pages)
94	336	\\	$atext$2rdacontent
94	337	\\	$acomputer$2rdamedia
94	338	\\	$aonline resource$2rdacarrier
94	500	\\	$aIn Arabic with Persian translation.
94	500	\\	$aPart of the Arabic Collections Online (ACO) project, contributed by Princeton University Libraries.
94	533	\\	$aElectronic reproduction.$bNew York, N.Y. :$cNew York University,$d2020.$5NNU
94	650	\0	$aShiites.
94	650	\7	$aShiites.$2fast$0(OCoLC)fst01115976
94	710	2\	$aPrinceton University.$bLibrary.
